"","player_api_id","ovr_rating","gk_rating","id","player_name","player_fifa_api_id","birthday","height","weight"
"1522",27342,58,288,7702,"Morten Jensen",175991,"1987-09-20 00:00:00",190.5,194
"1523",27346,76,207,7400,"Michael Tarnat",722,"1969-10-27 00:00:00",185.42,192
"1524",27349,76,162,4117,"Hanno Balitsch",46826,"1981-01-02 00:00:00",182.88,179
"1525",27351,75,152,552,"Altin Lala",12492,"1975-11-18 00:00:00",172.72,150
"1526",27352,74,147,4641,"Jan Rosenthal",175990,"1986-04-07 00:00:00",185.42,161
"1527",27358,84,411,9195,"Roman Weidenfeller",2196,"1980-08-06 00:00:00",190.5,198
"1528",27360,80,153,2502,"Dede",23972,"1978-04-18 00:00:00",175.26,152
"1529",27363,77,145,3425,"Florian Kringe",52104,"1982-08-18 00:00:00",187.96,183
"1530",27364,72,143,6607,"Marc-Andre Kruska",164495,"1987-06-29 00:00:00",177.8,165
"1531",27365,85,154,8074,"Nuri Sahin",170797,"1988-09-05 00:00:00",180.34,161
"1532",27366,71,136,9610,"Sebastian Tyrala",170798,"1988-02-22 00:00:00",172.72,170
"1533",27367,64,104,7308,"Mehmet Akguen",157701,"1986-08-06 00:00:00",177.8,154
"1534",27371,67,46,2167,"Daniel Sikorski",187062,"1987-11-02 00:00:00",182.88,168
"1535",27372,73,115,9916,"Stefan Maierhofer",179549,"1982-08-16 00:00:00",203.2,216
"1536",27376,74,365,7250,"Max Gruen",194050,"1987-04-05 00:00:00",190.5,190
"1537",27411,76,134,7006,"Marvin Compper",170231,"1985-06-14 00:00:00",185.42,176
"1538",27412,75,132,3358,"Filip Daems",125071,"1978-10-31 00:00:00",180.34,174
"1539",27415,78,132,1289,"Bo Svensson",6971,"1979-08-04 00:00:00",190.5,192
"1540",27418,73,139,8118,"Oliver Kirch",122048,"1982-08-21 00:00:00",182.88,168
"1541",27419,77,147,8532,"Peer Kluge",30458,"1980-11-22 00:00:00",177.8,152
"1542",27420,78,150,3118,"Eugen Polanski",165174,"1986-03-17 00:00:00",182.88,172
"1543",27421,72,143,1253,"Bernd Thijs",6186,"1978-06-28 00:00:00",185.42,179
"1544",27423,79,129,10769,"Wesley Sonck",24225,"1978-08-09 00:00:00",175.26,168
"1545",27424,86,418,8878,"Rene Adler",121933,"1985-01-15 00:00:00",190.5,192
"1546",27425,74,142,4653,"Jan-Ingwer Callsen-Bracker",137449,"1984-09-23 00:00:00",187.96,194
"1547",27427,81,151,3931,"Gonzalo Castro",167431,"1987-06-11 00:00:00",172.72,163
"1548",27429,82,160,9810,"Simon Rolfes",121122,"1982-01-21 00:00:00",190.5,183
"1549",27430,86,142,2664,"Dimitar Berbatov",30110,"1981-01-30 00:00:00",187.96,165
"1550",27431,64,128,5412,"Josip Tadic",167430,"1987-08-22 00:00:00",187.96,163
"1551",27433,81,387,8808,"Raphael Schaefer",47903,"1979-01-30 00:00:00",190.5,207
"1552",27436,76,136,4742,"Javier Pinola",146963,"1983-02-24 00:00:00",182.88,181
"1553",27437,74,122,2746,"Dominik Reinhardt",137261,"1984-12-19 00:00:00",187.96,179
"1554",27438,79,134,737,"Andreas Wolf",111195,"1982-06-12 00:00:00",182.88,181
"1555",27440,83,116,6781,"Marek Mintal",137125,"1977-09-02 00:00:00",182.88,179
"1556",27445,80,142,9052,"Robert Vittek",140521,"1982-04-01 00:00:00",187.96,185
"1557",27447,76,358,7086,"Mathias Hain",11083,"1972-12-31 00:00:00",187.96,190
"1558",27451,72,148,8709,"Radim Kucera",138461,"1974-03-01 00:00:00",187.96,181
"1559",27452,71,146,10352,"Tobias Rau",31378,"1981-12-31 00:00:00",177.8,152
"1560",27460,69,135,6925,"Markus Schuler",50995,"1977-08-01 00:00:00",182.88,174
"1561",27461,82,125,4170,"Heiko Westermann",52270,"1983-08-14 00:00:00",190.5,192
"1562",27462,75,155,9304,"Ruediger Kauf",12371,"1975-03-01 00:00:00",172.72,143
"1563",27467,76,371,8100,"Oka Nikolov",101282,"1974-05-25 00:00:00",187.96,190
"1564",27471,76,145,1732,"Chris",140522,"1978-08-25 00:00:00",185.42,172
"1565",27472,75,160,8352,"Patrick Ochs",150532,"1984-05-14 00:00:00",177.8,157
"1566",27475,75,120,6732,"Marco Russ",157716,"1985-08-04 00:00:00",190.5,194
"1567",27476,77,130,354,"Aleksandar Vasoski",164492,"1979-11-21 00:00:00",180.34,168
"1568",27478,79,154,462,"Alexander Meier",121170,"1983-01-17 00:00:00",195.58,212
"1569",27481,78,106,4391,"Ioannis Amanatidis",51798,"1981-12-03 00:00:00",180.34,176
"1570",27483,80,146,4874,"Jermaine Jones",112847,"1981-11-03 00:00:00",182.88,172
"1571",27484,72,130,1208,"Benjamin Koehler",104101,"1980-08-04 00:00:00",172.72,152
"1572",27485,70,67,2749,"Dominik Stroh-Engel",167437,"1985-11-27 00:00:00",195.58,201
"1573",27488,74,363,1786,"Christian Wetklo",114126,"1980-01-11 00:00:00",190.5,203
"1574",27492,82,125,6547,"Manuel Friedrich",51021,"1979-09-13 00:00:00",187.96,192
"1575",27500,72,134,7578,"Milorad Pekovic",127747,"1977-08-05 00:00:00",187.96,194
"1576",27502,69,60,2070,"Damir Vrancic",158333,"1985-10-04 00:00:00",182.88,172
"1577",27503,75,370,9799,"Simon Jentzsch",3364,"1976-05-04 00:00:00",195.58,214
"1578",27504,73,351,657,"Andre Lenz",12624,"1973-11-19 00:00:00",190.5,205
"1579",27508,72,129,8573,"Peter van der Heyden",16005,"1976-07-16 00:00:00",182.88,185
"1580",27510,73,149,7616,"Miroslav Karhan",29881,"1976-06-21 00:00:00",187.96,194
"1581",27512,75,135,1621,"Cedric Makiadi",53815,"1984-02-23 00:00:00",177.8,170
"1582",27513,68,141,10390,"Tom van der Leegte",15990,"1977-03-27 00:00:00",177.8,165
"1583",27514,81,107,2631,"Diego Klimowicz",29716,"1974-07-06 00:00:00",190.5,198
"1584",27515,71,49,5431,"Juan Carlos Menseguez",140392,"1984-02-18 00:00:00",175.26,150
"1585",27518,75,371,3415,"Florian Fromlowitz",150490,"1986-07-02 00:00:00",185.42,183
"1586",27521,66,56,7193,"Matthias Henn",170748,"1985-04-28 00:00:00",187.96,181
"1587",27524,70,146,1057,"Axel Bellinghausen",166928,"1983-05-17 00:00:00",182.88,168
"1588",27534,72,133,90,"Adam Bodzek",177129,"1985-09-07 00:00:00",182.88,174
"1589",27535,69,139,446,"Alexander Bugera",137659,"1978-08-08 00:00:00",180.34,165
"1590",27545,77,105,5855,"Klemen Lavric",157819,"1981-06-12 00:00:00",187.96,181
"1591",27547,74,338,9927,"Stefan Wessels",11941,"1979-02-28 00:00:00",190.5,198
"1592",27548,64,55,1593,"Carsten Cullmann",6398,"1976-03-05 00:00:00",187.96,181
"1593",27550,76,133,7012,"Marvin Matip",161644,"1985-09-25 00:00:00",182.88,183
"1594",27554,66,48,10350,"Tobias Nickenig",150515,"1984-08-01 00:00:00",190.5,201
"1595",27556,81,122,8344,"Patrick Helmes",167237,"1984-03-01 00:00:00",182.88,172
"1596",27558,71,365,3460,"Francesco Benussi",137734,"1981-10-15 00:00:00",187.96,176
"1597",27560,70,336,914,"Antonio Rosati",149309,"1983-06-26 00:00:00",195.58,179
"1598",27565,72,124,9875,"Souleymane Adama Diamoutene",137453,"1983-01-30 00:00:00",182.88,176
"1599",27566,69,134,10344,"Tiziano Polenghi",168401,"1978-09-26 00:00:00",182.88,172
"1600",27568,71,109,6397,"Lukas Jutkiewicz",176841,"1989-03-28 00:00:00",185.42,161
"1601",27570,70,130,5898,"Kristian Bach Bak",49992,"1982-10-20 00:00:00",185.42,183
"1602",27573,66,125,2525,"Deme N'Diaye",179886,"1985-02-06 00:00:00",185.42,179
"1603",27574,67,56,5017,"Joao Vilela",176459,"1985-09-09 00:00:00",177.8,159
"1604",27578,70,144,1477,"Caca",138350,"1982-10-09 00:00:00",170.18,146
"1605",27598,73,142,4059,"Guillermo Giacomazzi",49613,"1977-11-21 00:00:00",185.42,181
"1606",27599,78,135,4535,"Jaime Valdes",105318,"1981-01-11 00:00:00",175.26,157
"1607",27605,74,123,3197,"Fabio Galante",4600,"1973-11-20 00:00:00",185.42,176
"1608",27606,81,159,380,"Alessandro Grandoni",105427,"1977-07-22 00:00:00",180.34,168
"1609",27607,71,139,6590,"Marc Pfertzel",138972,"1981-05-21 00:00:00",182.88,165
"1610",27610,75,132,9937,"Stefano Morrone",102088,"1978-10-26 00:00:00",177.8,159
"1611",27613,76,111,8427,"Paulinho",164256,"1986-01-10 00:00:00",175.26,159
"1612",27615,79,394,6741,"Marco Storari",137854,"1977-01-07 00:00:00",187.96,168
"1613",27630,72,135,5616,"Kamil Vacek",176636,"1987-05-18 00:00:00",182.88,168
"1614",27631,75,128,11031,"Ze Antonio",142225,"1977-03-14 00:00:00",185.42,168
"1615",27642,80,123,1478,"Cacau",101378,"1981-03-27 00:00:00",177.8,163
"1616",27654,73,151,1682,"Chavdar Yankov",167885,"1984-03-29 00:00:00",175.26,159
"1617",27657,81,145,9688,"Sergio Floccari",169386,"1981-11-12 00:00:00",180.34,176
"1618",27658,72,354,3251,"Federico Agliardi",107579,"1983-02-11 00:00:00",190.5,190
"1619",27659,84,410,9406,"Salvatore Sirigu",168435,"1987-01-12 00:00:00",193.04,176
"1620",27660,77,148,3887,"Giuseppe Biava",137133,"1977-05-08 00:00:00",180.34,161
"1621",27661,84,153,3120,"Eugenio Corini",5244,"1970-07-30 00:00:00",172.72,148
"1622",27663,78,148,3517,"Franco Brienza",137199,"1979-03-19 00:00:00",167.64,150
"1623",27664,75,127,683,"Andrea Caracciolo",49026,"1981-09-18 00:00:00",193.04,176
"1624",27665,82,130,2343,"David Di Michele",7687,"1976-01-06 00:00:00",170.18,154
"1625",27666,63,326,6245,"Luca Bucci",12514,"1969-03-13 00:00:00",180.34,174
"1626",27667,70,347,506,"Alfonso De Lucia",149599,"1983-11-12 00:00:00",185.42,185
"1627",27668,76,150,7158,"Matteo Contini",138892,"1980-04-16 00:00:00",182.88,183
"1628",27669,74,149,2049,"Damiano Ferronetti",140488,"1984-11-01 00:00:00",182.88,163
"1629",27671,78,156,6251,"Luca Cigarini",173146,"1986-06-20 00:00:00",175.26,159
"1630",27672,75,156,2186,"Daniele Dessena",173147,"1987-05-10 00:00:00",182.88,165
"1631",27675,69,57,2193,"Daniele Paponi",177803,"1988-04-16 00:00:00",182.88,159
"1632",27676,71,138,707,"Andrea Pisanu",137403,"1982-01-07 00:00:00",180.34,159
"1633",27677,72,354,4466,"Ivan Pelizzoli",45702,"1980-11-18 00:00:00",193.04,196
"1634",27678,74,136,7229,"Maurizio Lanzaro",137438,"1982-03-14 00:00:00",182.88,176
"1635",27679,75,151,385,"Alessandro Lucarelli",142359,"1977-07-22 00:00:00",182.88,172
"1636",27680,76,160,3472,"Francesco Modesto",113278,"1982-02-16 00:00:00",177.8,161
"1637",27684,77,151,3811,"Giandomenico Mesto",123610,"1982-05-25 00:00:00",180.34,161
"1638",27685,75,130,9825,"Simone Missiroli",176553,"1986-05-23 00:00:00",190.5,170
"1639",27686,81,131,7903,"Nicola Amoruso",1173,"1974-08-29 00:00:00",182.88,172
"1640",27690,78,129,9158,"Rolando Bianchi",52941,"1983-02-15 00:00:00",187.96,179
"1641",27691,77,387,3814,"Gianluca Curci",168297,"1985-07-12 00:00:00",190.5,198
"1642",27692,85,151,1961,"Cristian Chivu",6747,"1980-10-26 00:00:00",182.88,179
"1643",27693,80,145,1767,"Christian Panucci",1111,"1973-04-12 00:00:00",182.88,161
"1644",27694,83,155,284,"Alberto Aquilani",103935,"1984-07-07 00:00:00",185.42,174
"1645",27695,81,160,9131,"Rodrigo Taddei",149231,"1980-03-06 00:00:00",177.8,176
"1646",27696,76,90,9938,"Stefano Okaka Chuka",178091,"1989-08-09 00:00:00",185.42,198
"1647",27697,80,400,6247,"Luca Castellazzi",7584,"1975-07-19 00:00:00",193.04,196
"1648",27700,78,151,6336,"Luigi Sala",953,"1974-02-21 00:00:00",182.88,168
"1649",27701,72,51,1988,"Cristian Zenoni",7558,"1977-04-23 00:00:00",182.88,159
"1650",27702,82,152,809,"Angelo Palombo",52829,"1981-09-25 00:00:00",177.8,170
"1651",27703,76,151,9708,"Sergio Volpi",4505,"1974-02-02 00:00:00",175.26,152
"1652",27705,80,131,2986,"Emiliano Bonazzoli",7766,"1979-01-20 00:00:00",193.04,183
"1653",27708,68,137,2213,"Danilo Soddimo",177906,"1987-09-27 00:00:00",180.34,154
"1654",27719,79,150,3292,"Felipe",768,"1984-07-31 00:00:00",187.96,165
"1655",27720,76,151,6715,"Marco Motta",171097,"1986-05-14 00:00:00",185.42,168
"1656",27721,78,144,1644,"Cesare Natali",52935,"1979-04-05 00:00:00",193.04,196
"1657",27723,68,53,7457,"Michele Rinaldi",171098,"1987-01-09 00:00:00",182.88,170
"1658",27731,77,148,3805,"Giampiero Pinzi",164,"1981-03-11 00:00:00",180.34,161
"1659",27732,77,117,2052,"Damiano Zenoni",3563,"1977-04-23 00:00:00",185.42,163
"1660",27733,80,142,1105,"Barreto",163979,"1985-07-12 00:00:00",170.18,132
"1661",27734,86,159,895,"Antonio Di Natale",120274,"1977-10-13 00:00:00",170.18,154
"1662",27774,78,132,1782,"Christian Traesch",186912,"1987-09-01 00:00:00",180.34,165
"1663",27785,69,168,1583,"Carlos Valdez",173832,"1983-05-02 00:00:00",182.88,168
"1664",27838,69,139,3087,"Erlend Hanstveit",20057,"1981-01-28 00:00:00",187.96,179
"1665",27843,76,134,3075,"Erik Huseklepp",172280,"1984-09-05 00:00:00",185.42,165
"1666",27866,75,122,10148,"Tarik Elyounoussi",169317,"1988-02-23 00:00:00",172.72,146
"1667",27948,67,124,1206,"Benjamin Kibebe",10468,"1981-08-13 00:00:00",187.96,183
"1668",27974,69,111,2896,"Edward Ofere",176791,"1986-03-28 00:00:00",190.5,185
"1669",27995,79,155,8812,"Rasmus Elm",167599,"1988-03-17 00:00:00",182.88,165
"1670",28081,75,145,1916,"Constant Djakpa",175894,"1986-10-17 00:00:00",177.8,163
"1671",28108,72,116,7008,"Marvin Emnes",176801,"1988-05-27 00:00:00",180.34,146
"1672",28109,72,145,5772,"Kevin McDonald",175314,"1988-11-04 00:00:00",187.96,181
"1673",28110,72,137,2170,"Daniel Swanson",186756,"1986-12-28 00:00:00",167.64,130
"1674",28133,72,149,10379,"Tom Hoegli",148673,"1984-02-24 00:00:00",175.26,165
"1675",28199,65,50,7466,"Mickael Antoine-Curier",185211,"1983-03-05 00:00:00",182.88,168
"1676",28284,76,130,10540,"Vadim Demidov",155264,"1986-10-10 00:00:00",185.42,176
"1677",28308,71,133,5662,"Kaspars Gorkss",134746,"1981-11-06 00:00:00",190.5,187
"1678",28435,73,112,7323,"Mergim Mavraj",182713,"1986-06-09 00:00:00",187.96,185
"1679",28439,76,132,9705,"Sergio Sanchez",178171,"1986-04-03 00:00:00",185.42,168
"1680",28461,73,150,9311,"Rui Miguel",175579,"1983-11-15 00:00:00",175.26,154
"1681",28463,70,139,8104,"Olberdam",172640,"1985-02-06 00:00:00",180.34,172
"1682",28467,83,149,6652,"Marcelo",176676,"1988-05-12 00:00:00",175.26,165
"1683",28468,71,129,8516,"Pedro Oldoni",176762,"1985-09-26 00:00:00",190.5,181
"1684",28472,70,139,7574,"Miles Addison",173440,"1989-01-07 00:00:00",190.5,205
"1685",28480,85,139,7784,"Naldo",171919,"1982-09-10 00:00:00",198.12,196
"1686",28901,76,150,4591,"James McArthur",171972,"1987-10-07 00:00:00",177.8,141
"1687",28905,66,47,8910,"Ricardo Fernandes",163036,"1978-01-14 00:00:00",185.42,163
"1688",28907,73,140,8267,"Pablo Sebastian Alvarez",158088,"1984-04-17 00:00:00",177.8,181
"1689",28955,80,389,10777,"Wilfredo Caballero",139062,"1981-09-28 00:00:00",185.42,176
"1690",28971,69,136,3096,"Erton Fejzullahu",175313,"1988-04-09 00:00:00",180.34,183
"1691",29036,68,38,8521,"Pedro Queiros",192252,"1984-08-08 00:00:00",182.88,165
"1692",29049,66,70,10252,"Thomas Scobbie",173987,"1988-03-31 00:00:00",182.88,154
"1693",29145,79,101,7672,"Mohammed Abdellaoue",184010,"1985-10-23 00:00:00",182.88,176
"1694",29177,78,144,6015,"Leandrinho",176815,"1985-11-09 00:00:00",170.18,146
"1695",29198,65,117,5686,"Keith Watson",185226,"1989-11-14 00:00:00",182.88,172
"1696",29255,74,56,2743,"Dominik Kumbela",150496,"1984-04-20 00:00:00",172.72,157
"1697",29257,74,128,5643,"Karim Matmour",178132,"1985-06-25 00:00:00",180.34,165
"1698",29259,74,60,4498,"Jaba Kankava",167194,"1986-03-18 00:00:00",177.8,154
"1699",29276,68,119,8112,"Oliver Barth",122124,"1979-10-06 00:00:00",187.96,176
"1700",29303,72,353,2137,"Daniel Haas",101488,"1983-08-01 00:00:00",187.96,190
"1701",29316,67,101,5588,"Kai Herdling",53555,"1984-06-27 00:00:00",180.34,170
"1702",29318,65,115,2790,"Dragan Paljic",182740,"1983-04-08 00:00:00",175.26,159
"1703",29340,67,49,6733,"Marco Sailer",192733,"1985-11-16 00:00:00",170.18,170
"1704",29356,73,132,7282,"Maximilian Nicu",122723,"1982-11-25 00:00:00",185.42,165
"1705",29471,76,131,3744,"Georg Niedermaier",189922,"1986-02-26 00:00:00",190.5,176
"1706",29529,74,364,2263,"Dario Kresic",137637,"1984-01-11 00:00:00",195.58,212
"1707",29543,70,107,1791,"Christoph Janker",156443,"1985-02-14 00:00:00",185.42,170
"1708",29568,62,81,4826,"Jennison Myrie-Williams",170288,"1988-05-17 00:00:00",182.88,168
"1709",29571,74,138,7816,"Neal Eardley",173834,"1988-11-06 00:00:00",180.34,163
"1710",29580,75,133,3125,"Evaldo",163018,"1982-03-18 00:00:00",182.88,168
"1711",29581,79,144,1663,"Charles N'Zogbia",164978,"1986-05-28 00:00:00",170.18,154
"1712",29585,66,46,2845,"Eder",168529,"1983-09-21 00:00:00",182.88,170
"1713",29587,79,48,7258,"Maxi Moralez",183895,"1987-02-27 00:00:00",160.02,126
"1714",29590,82,151,3188,"Fabio Coentrao",171688,"1988-03-11 00:00:00",177.8,154
"1715",29622,71,137,9645,"Selim Teber",53059,"1981-03-07 00:00:00",187.96,183
"1716",29631,73,143,9928,"Stefano Celozzi",183987,"1988-11-02 00:00:00",170.18,143
"1717",29669,54,120,4669,"Jared Hodgkiss",182738,"1986-11-15 00:00:00",167.64,157
"1718",29672,64,136,5392,"Josh Walker",173549,"1989-02-21 00:00:00",180.34,179
"1719",29673,74,142,7378,"Michael Mancienne",171831,"1988-01-08 00:00:00",182.88,163
"1720",29720,67,122,4811,"Jeffrey de Visscher",15999,"1981-05-05 00:00:00",180.34,165
"1721",29812,72,122,9951,"Stephan Fuerstner",177404,"1987-09-11 00:00:00",177.8,159
"1722",29904,73,152,62,"Abel Gomez",111085,"1982-02-20 00:00:00",182.88,165
"1723",30031,71,53,10231,"Thomas Kind Bendiksen",201329,"1989-08-08 00:00:00",182.88,168
"1724",30136,67,149,2456,"Davide Marchini",163948,"1981-02-23 00:00:00",180.34,172
"1725",30138,65,48,8460,"Pavel Pergl",137011,"1977-11-14 00:00:00",187.96,170
"1726",30143,74,362,291,"Alberto Frison,18",173023,"1988-07-21 00:00:00",190.5,187
"1727",30248,80,140,263,"Alan Smith",13739,"1980-10-28 00:00:00",180.34,179
"1728",30249,83,121,5762,"Kevin Kuranyi",49012,"1982-03-02 00:00:00",190.5,194
"1729",30250,78,165,1766,"Christian Pander",150368,"1983-08-28 00:00:00",185.42,176
"1730",30251,80,165,3155,"Fabian Ernst",11110,"1979-05-30 00:00:00",182.88,176
"1731",30252,79,137,3539,"Frank Baumann",3654,"1975-10-29 00:00:00",187.96,179
"1732",30253,75,124,6405,"Lukas Sinkiewicz",156838,"1985-10-09 00:00:00",193.04,201
"1733",30254,74,107,7699,"Moritz Volz",140535,"1983-01-21 00:00:00",177.8,165
"1734",30255,80,136,8353,"Patrick Owomoyela",105342,"1979-11-05 00:00:00",187.96,192
"1735",30256,81,159,8390,"Paul Freier",45475,"1979-07-26 00:00:00",180.34,174
"1736",30266,78,121,1007,"Artur Wichniarek",17944,"1977-02-28 00:00:00",182.88,174
"1737",30271,77,388,9710,"Sergio",135804,"1976-11-10 00:00:00",182.88,170
"1738",30272,74,73,6665,"Marcin Mieciel",150176,"1975-12-22 00:00:00",185.42,168
"1739",30273,75,154,307,"Alberto Rivera",135734,"1978-02-16 00:00:00",167.64,146
"1740",30275,66,141,6422,"Lukasz Surma",106436,"1977-06-28 00:00:00",177.8,154
"1741",30276,79,134,2395,"David Navarro",111022,"1980-05-25 00:00:00",187.96,181
"1742",30277,83,124,3498,"Francisco Navarro Yeste",22499,"1979-12-06 00:00:00",182.88,154
"1743",30278,74,68,6787,"Marek Zienczuk",148771,"1978-09-24 00:00:00",182.88,165
"1744",30279,73,140,4746,"Javier Venta",111114,"1975-12-13 00:00:00",180.34,163
"1745",30281,81,401,3481,"Francesco Toldo",4459,"1971-12-02 00:00:00",195.58,198
"1746",30284,77,119,7034,"Massimo Maccarone",51730,"1979-09-06 00:00:00",180.34,174
"1747",30285,74,138,9404,"Salvatore Lanna",5255,"1976-07-31 00:00:00",177.8,148
"1748",30287,75,163,8260,"Pablo Orbaiz",13042,"1979-02-06 00:00:00",177.8,165
"1749",30295,66,135,849,"Anthony Obodai",122830,"1982-08-06 00:00:00",170.18,159
"1750",30324,70,99,5939,"Kwabena Asamoa Frimpong",175146,"1982-04-17 00:00:00",177.8,176
"1751",30335,80,151,5979,"Laryea Kingston",149923,"1980-11-07 00:00:00",177.8,159
"1752",30338,77,148,2237,"Danny Murphy",20232,"1977-03-18 00:00:00",175.26,152
"1753",30340,80,55,2272,"Darius Vassell",450,"1980-06-30 00:00:00",170.18,170
"1754",30342,77,146,2345,"David Dunn",51373,"1979-12-27 00:00:00",177.8,194
"1755",30348,84,112,4871,"Jermain Defoe",50542,"1982-10-07 00:00:00",170.18,154
"1756",30352,77,143,5830,"Kieran Richardson",138784,"1984-10-21 00:00:00",175.26,152
"1757",30353,77,147,5835,"Kieron Dyer",13349,"1978-12-29 00:00:00",172.72,141
"1758",30354,84,125,6037,"Ledley King",50752,"1980-10-12 00:00:00",187.96,190
"1759",30355,70,101,8331,"Patrick Agyemang",53884,"1980-09-29 00:00:00",185.42,196
"1760",30357,78,146,6436,"Luke Young",51850,"1979-07-19 00:00:00",182.88,172
"1761",30358,72,139,8675,"Prince Tagoe",176024,"1986-11-09 00:00:00",182.88,181
"1762",30360,74,137,7886,"Nicky Butt",245,"1975-01-21 00:00:00",177.8,157
"1763",30362,80,136,10759,"Wes Brown",13130,"1979-10-13 00:00:00",185.42,170
"1764",30367,83,134,9737,"Shaun Wright-Phillips",3395,"1981-10-25 00:00:00",165.1,141
"1765",30369,77,120,9012,"Robbie Fowler",195,"1975-04-09 00:00:00",180.34,172
"1766",30371,78,154,8593,"Philip Neville",249,"1977-01-21 00:00:00",180.34,168
"1767",30373,86,169,8415,"Paul Scholes",246,"1974-11-16 00:00:00",170.18,157
"1768",30380,82,420,1345,"Brad Friedel",11983,"1971-05-18 00:00:00",187.96,203
"1769",30404,79,158,6406,"Lukas Zelenka",45456,"1979-10-05 00:00:00",175.26,159
"1770",30419,74,147,9642,"Selim Benachour",50222,"1981-09-08 00:00:00",170.18,161
"1771",30424,79,129,721,"Andreas Granqvist",156713,"1985-04-16 00:00:00",193.04,185
"1772",30425,84,145,2150,"Daniel Majstorovic",46167,"1977-04-05 00:00:00",190.5,209
"1773",30434,70,140,7116,"Matias Concha",40863,"1980-03-31 00:00:00",180.34,183
"1774",30443,79,168,8874,"Renato",46160,"1979-05-15 00:00:00",177.8,172
"1775",30445,83,128,3960,"Grafite",152820,"1979-04-02 00:00:00",187.96,194
"1776",30448,80,155,2884,"Edu",50712,"1978-05-15 00:00:00",187.96,176
"1777",30453,85,161,8614,"Phillippe Mexes",41635,"1982-03-30 00:00:00",187.96,181
"1778",30455,83,408,4238,"Heurelho Gomes",135451,"1981-02-15 00:00:00",190.5,181
"1779",30456,79,148,5515,"Juliano Belletti",23641,"1976-06-20 00:00:00",177.8,168
"1780",30457,78,154,10117,"Sylvain Armand",41674,"1980-08-01 00:00:00",182.88,181
"1781",30458,81,405,10516,"Ulrich Rame",2992,"1972-09-19 00:00:00",187.96,187
"1782",30459,85,154,6968,"Martin Demichelis",134979,"1980-12-20 00:00:00",182.88,172
"1783",30460,86,151,4747,"Javier Zanetti",1041,"1973-08-10 00:00:00",177.8,165
"1784",30464,80,154,1315,"Boris Smiljanic",6862,"1976-09-28 00:00:00",190.5,198
"1785",30468,76,141,3186,"Fabio Celestini",117321,"1975-10-31 00:00:00",185.42,183
"1786",30472,82,154,1636,"Cesar Delgado",140276,"1981-08-18 00:00:00",175.26,159
"1787",30474,82,144,9954,"Stephan Lichtsteiner",108080,"1984-01-16 00:00:00",182.88,165
"1788",30475,68,143,9953,"Stephan Keller",32442,"1979-05-31 00:00:00",190.5,176
"1789",30477,78,152,2204,"Danijel Pranjic",172140,"1981-12-02 00:00:00",170.18,154
"1790",30485,68,134,10439,"Tomislav Sokota",3973,"1977-04-08 00:00:00",182.88,174
"1791",30492,85,145,10737,"Walter Samuel",23461,"1978-03-23 00:00:00",182.88,179
"1792",30496,82,183,7637,"Mladen Petric",45504,"1981-01-01 00:00:00",182.88,179
"1793",30503,74,138,1386,"Brett Holman",138336,"1984-03-27 00:00:00",177.8,165
"1794",30509,83,155,8269,"Pablo Zabaleta",142784,"1985-01-16 00:00:00",177.8,168
"1795",30515,77,117,6031,"Leandro Romagnoli",142781,"1981-03-17 00:00:00",172.72,150
"1796",30516,78,143,3092,"Ernesto Farias",143106,"1980-05-29 00:00:00",177.8,170
"1797",30526,75,148,2024,"Daisuke Matsui",140200,"1981-05-11 00:00:00",175.26,148
"1798",30530,75,141,6495,"Makoto Hasebe",181098,"1984-01-18 00:00:00",180.34,159
"1799",30534,75,141,6100,"Leonardo Ponzio",139064,"1982-01-29 00:00:00",175.26,157
"1800",30536,85,145,6185,"Lisandro Lopez",142707,"1983-03-02 00:00:00",175.26,163
"1801",30548,76,139,2960,"Emanuel Rivas",143168,"1983-03-17 00:00:00",175.26,143
"1802",30549,86,151,2642,"Diego Milito",142708,"1979-06-12 00:00:00",182.88,172
"1803",30563,80,149,6901,"Marko Basa",192615,"1982-12-29 00:00:00",190.5,190
"1804",30572,75,111,4,"Aaron Galindo",140161,"1982-05-08 00:00:00",182.88,198
"1805",30576,74,157,7819,"Neca",101225,"1979-12-31 00:00:00",177.8,157
"1806",30577,77,144,2008,"Custodio",20799,"1983-05-24 00:00:00",180.34,165
"1807",30580,71,142,4976,"Joao Alves",8276,"1980-08-18 00:00:00",177.8,163
"1808",30582,78,389,5355,"Jose Moreira",3974,"1982-03-20 00:00:00",185.42,183
"1809",30585,79,152,8508,"Pedro Mendes",17887,"1979-02-26 00:00:00",177.8,170
"1810",30592,87,124,9257,"Roy Makaay",10704,"1975-03-09 00:00:00",187.96,165
"1811",30593,76,145,10776,"Wilfred Bouma",5741,"1978-06-15 00:00:00",177.8,194
"1812",30595,80,117,3745,"George Boateng",5688,"1975-09-05 00:00:00",182.88,168
"1813",30596,81,116,5752,"Kevin Hofland",18422,"1979-06-07 00:00:00",185.42,172
"1814",30597,71,146,6955,"Martijn Meerdink",8038,"1976-09-15 00:00:00",180.34,172
"1815",30598,82,146,7983,"Nigel de Jong",53578,"1984-11-30 00:00:00",175.26,159
"1816",30601,78,132,9203,"Romeo Castelen",28230,"1983-05-03 00:00:00",170.18,150
"1817",30602,80,154,9210,"Ron Vlaar",168585,"1985-02-16 00:00:00",187.96,174
