"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1121","RT @vraddha_editsfc: #HappyValentinesDay Everyone!!! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> Hope you all had a lovely #Valentine 

#vraddha #Varshra #vraddhashipper #Varsh…",FALSE,0,NA,2017-02-17 19:42:26,FALSE,NA,"832676598558007299",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoneJustMe",5,TRUE,FALSE,NA,NA
"1122","RT @worshiprosaline: I'm your #Valentine but a pathetic #beta #loser is definitely not mine. 

#findom #paypig #bodyworship #goddess @rtsub…",FALSE,0,NA,2017-02-17 19:42:17,FALSE,NA,"832676561652445184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taln17",46,TRUE,FALSE,NA,NA
"1123","SALE item - Sea Blue Swarovski crystal earrings in gold filled, round crystal earrings, Aqua..… https://t.co/3vHMFAviNl",FALSE,1,NA,2017-02-17 19:42:15,TRUE,NA,"832676555323277313",NA,"<a href=""https://around.io"" rel=""nofollow"">Around.io</a>","spiralshan",0,FALSE,FALSE,NA,NA
"1124","RT @vraddha_editsfc: #HappyValentinesDay Everyone!!! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> Hope you all had a lovely #Valentine 

#vraddha #Varshra #vraddhashipper #Varsh…",FALSE,0,NA,2017-02-17 19:42:11,FALSE,NA,"832676538696937476",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DuaaArshad1",5,TRUE,FALSE,NA,NA
"1125","Valentine Dance 2017 #Friends #School #Dance #Valentine #2017 #fun #HeyDJ #song https://t.co/aOxuazHeSR",FALSE,0,NA,2017-02-17 19:42:00,FALSE,NA,"832676490412249088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tasharon2004",0,FALSE,FALSE,NA,NA
"1126","The team reveals their secret #Valentine  We're surrounded by people who make us feel special on a daily basis.
https://t.co/M0GwqaHu7J",FALSE,0,NA,2017-02-17 19:41:46,FALSE,NA,"832676431645798400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunmarketingsol",0,FALSE,FALSE,NA,NA
"1127","RT @marrythestars_: ...weil man am #Valentinstag an alle seine liebsten Menschen denken soll <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
#Valentine https://t.co/8ElUYONhuV",FALSE,0,NA,2017-02-17 19:41:20,FALSE,NA,"832676324263096322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","conny_celestial",1,TRUE,FALSE,NA,NA
"1128","RT @ElektraButler: <ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>Happy #Valentine's Day<ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+008B>..Celebrate all <ed><U+00A0><U+00BD><ed><U+00B1><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>L<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>O<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>V<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>E<ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B1><U+0084>.Let's show our loved ones (pets included<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>) how much we apprecia…",FALSE,0,NA,2017-02-17 19:41:08,FALSE,NA,"832676271649755136",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","rafaelosge",131,TRUE,FALSE,NA,NA
"1129","RT @MwesigwaDan4: @kingross17 who is ur #valentine #justasking",FALSE,0,NA,2017-02-17 19:41:03,FALSE,NA,"832676250548252672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KingRoss17",1,TRUE,FALSE,NA,NA
"1130","RT @therandykotey: CLICK HERE <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> (https://t.co/vRw7U5KWHn https://t.co/vRw7U5KWHn)TO WATCH WHEN I SURPRISED HER <ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>.
#myvalentine #Valentine…",FALSE,0,NA,2017-02-17 19:41:03,FALSE,NA,"832676250397220865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berimaseanbills",1,TRUE,FALSE,NA,NA
"1131","Every poet is a #Valentine",FALSE,0,NA,2017-02-17 19:40:15,FALSE,NA,"832676051658510337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i_amador",0,FALSE,FALSE,NA,NA
"1132","RT @DegiGames: https://t.co/vPywARIbHk Find the game you'll love on sale this #Valentine's Week, and enter our #giveaway for a chance to wi…",FALSE,0,NA,2017-02-17 19:40:08,FALSE,NA,"832676020029304832",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","thekonky01",284,TRUE,FALSE,NA,NA
"1133","#Competition! You could be our #Valentine and #WIN a £50 Love 2 Shop gift card just tell us... by #bellaboo1979 https://t.co/PugKAeb9tB",FALSE,1,NA,2017-02-17 19:39:29,FALSE,NA,"832675857349095424",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","sgnakbud",0,FALSE,FALSE,NA,NA
"1134","RT @OSIRISREx: Hey #Valentine. You lift me up like an Earth Gravity Assist. #NerdLove https://t.co/7wEVsmqnbW",FALSE,0,NA,2017-02-17 19:39:10,FALSE,NA,"832675777766313988",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KaTHerine_Smiht",427,TRUE,FALSE,NA,NA
"1135","Looking for something different from flowers this #Valentine's? Grab a smoking hot #read: https://t.co/EC1b15v4rP https://t.co/kmSaphpaec",FALSE,0,NA,2017-02-17 19:37:55,FALSE,NA,"832675462073573377",NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>","EmmaCalin",0,FALSE,FALSE,NA,NA
"1136","RT @ElektraButler: <ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>Happy #Valentine's Day<ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+008B>..Celebrate all <ed><U+00A0><U+00BD><ed><U+00B1><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>L<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>O<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>V<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>E<ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B1><U+0084>.Let's show our loved ones (pets included<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>) how much we apprecia…",FALSE,0,NA,2017-02-17 19:37:38,FALSE,NA,"832675392330698752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dct_ihjc",131,TRUE,FALSE,NA,NA
"1137","#Valentine's Day in 2017. February 17 ) , JKS decided that a fan meeting in #Seoul Lotte Hotel!... https://t.co/1JzZ7OQur9",FALSE,0,NA,2017-02-17 19:35:24,FALSE,NA,"832674828607827968",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","conscienciamed",0,FALSE,FALSE,NA,NA
"1138","RT @EllaPoesia: con los años que me quedan...

@GloriaEstefan
#Valentine 
#GreatValentine2017 <ed><U+00A0><U+00BD><ed><U+00B2><U+008B>

<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/HNvb6I5jmr",FALSE,0,NA,2017-02-17 19:34:24,FALSE,NA,"832674578077978624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","twqkvv01",5,TRUE,FALSE,NA,NA
"1139","RT @DegiGames: https://t.co/vPywARIbHk Find the game you'll love on sale this #Valentine's Week, and enter our #giveaway for a chance to wi…",FALSE,0,NA,2017-02-17 19:34:05,FALSE,NA,"832674497291358208",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","temacort",284,TRUE,FALSE,NA,NA
"1140","RT @HirokoTabuchi: My husband (safely back in US!) bearing belated #Valentine's Day gifts, a la Haruki Murakami https://t.co/92f1h6udWx",FALSE,0,NA,2017-02-17 19:33:35,FALSE,NA,"832674371273494530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","borlach321",7,TRUE,FALSE,NA,NA
"1141","#valentine porn free icarly sex videos https://t.co/NEb0nUIN5I",FALSE,0,NA,2017-02-17 19:32:52,FALSE,NA,"832674191660847111",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","M_anonymouss",0,FALSE,FALSE,NA,NA
"1142","RT @sneha_vinay: The way u stand Mohsin<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>'appealing' @bhavnavyas @momo_mohsin #KairaVivaah #Valentine #yrkkh https://t.co/HSsHDth1RI",FALSE,0,NA,2017-02-17 19:32:27,FALSE,NA,"832674085624688642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivin_lover",6,TRUE,FALSE,NA,NA
"1143","#Valentine #Gift I love you #TeddyBear https://t.co/phK8SyIOmu #Valentines #Gifts https://t.co/wLqyzOZjQG",FALSE,0,NA,2017-02-17 19:32:18,FALSE,NA,"832674050887528448",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TrendBuzz2",0,FALSE,FALSE,NA,NA
"1144","RT @EmekaAmakeze: It's not another movie... It could be Valentine blues gone wrong. Spread love not war. #valentine #seasonoflove https://t…",FALSE,0,NA,2017-02-17 19:32:10,FALSE,NA,"832674015697334273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StreamsongFilms",2,TRUE,FALSE,NA,NA
"1145","RT @tope_horpload: Kehinde Smith x Marek Chiedu
Photography by @tope_horpload 
Make up by @Iamdodos 
#horploadworks #valentine #couple #lov…",FALSE,0,NA,2017-02-17 19:32:02,FALSE,NA,"832673982365118464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cassie_daves",56,TRUE,FALSE,NA,NA
"1146","RT @BensonsFruity: It's #SinglesAwarenessDay &amp; we're giving away a case of juice to celebrate! No #Valentine? No problem <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>!! RT &amp; Follow t…",FALSE,0,NA,2017-02-17 19:31:53,FALSE,NA,"832673946721931264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sxyswt",707,TRUE,FALSE,NA,NA
"1147","RT @pindemusse: Happy Valentine's with my #Valentine <U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
#daniellesharp https://t.co/tJByaM1oAd",FALSE,0,NA,2017-02-17 19:31:48,FALSE,NA,"832673924672425984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChIcHaRo_GA",21,TRUE,FALSE,NA,NA
"1148","RT @kelkay1202: Be my #mystery #Valentine tomorrow, on FB for MysteryThrillerWeek! I'm LIVE from 5-6 p.m. EST https://t.co/1c9O4cYRKz @RAPu…",FALSE,0,NA,2017-02-17 19:31:07,FALSE,NA,"832673751040827392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bardessdmdenton",11,TRUE,FALSE,NA,NA
"1149","RT @mickipeluso: #Gift for #Valentine's Day 'And the Whippoorwill Sang' a tale of life, love and laughter https://t.co/veGNbuuzLL #RRBC#RWI…",FALSE,0,NA,2017-02-17 19:30:43,FALSE,NA,"832673649798713345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bardessdmdenton",19,TRUE,FALSE,NA,NA
"1150","Up to #70% #Off #Valentine's #Day #Sale w/ #More #Ways to #Save #Sale  https://t.co/fyzmLr3G1Z",FALSE,0,NA,2017-02-17 19:30:39,FALSE,NA,"832673633302671360",NA,"<a href=""http://classbargain.com"" rel=""nofollow"">Class Bargain</a>","classbargain",0,FALSE,FALSE,NA,NA
"1151","RT @mickipeluso: #Valentine's Day ""How do I Love Thee?' #Read the lore&amp; legends of origin of Holiday https://t.co/nQ6dmEhqvl&amp; mallie1025@wo…",FALSE,0,NA,2017-02-17 19:30:35,FALSE,NA,"832673619700445184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bardessdmdenton",12,TRUE,FALSE,NA,NA
"1152","HOMEDECOR #promobine #etsyhmw #etsysocial #valentine @EtsyRT cushion7; https://t.co/pszmmuh0NE",FALSE,0,NA,2017-02-17 19:30:24,FALSE,NA,"832673572627714049",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sabine_promote",0,FALSE,FALSE,NA,NA
"1153","HOMEDECOR #promobine #etsyhmw #etsysocial #valentine @EtsyRT cushion7; https://t.co/eoSIfHl7O2",FALSE,0,NA,2017-02-17 19:30:24,FALSE,NA,"832673572543983616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","crochetragrug",1,FALSE,FALSE,NA,NA
"1154","via @BlurbitNow: Unleash the power of @bstar2009 this #Valentine may you survive the #Passion.",FALSE,0,NA,2017-02-17 19:30:19,FALSE,NA,"832673552432107520",NA,"<a href=""http://www.GroupTweet.com"" rel=""nofollow"">GroupTweet</a>","AroundChiTown",0,FALSE,FALSE,NA,NA
"1155","RT @Writerman1: FOR #VALENTINE'S DAY give your ##sweetheart a 4 Book Bundle, only $2.99 - 600 Pages, #scifi #fantasy - Amazon: https://t.co…",FALSE,0,NA,2017-02-17 19:30:15,FALSE,NA,"832673535529086980",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bardessdmdenton",16,TRUE,FALSE,NA,NA
"1156","RT @tope_horpload: Kehinde Smith x Marek Chiedu
Photography by @tope_horpload 
Make up by @Iamdodos 
#horploadworks #valentine #couple #lov…",FALSE,0,NA,2017-02-17 19:30:11,FALSE,NA,"832673516579323904",NA,"<a href=""http://www.genexixmoney.com "" rel=""nofollow"">Genexix </a>","genexixmoney",56,TRUE,FALSE,NA,NA
"1157","Regala momentos inolvidables.
Reserva esta semana  (hasta 19-2) https://t.co/uTOxiJrndM  15%DTO promocode: ILOVEYOU… https://t.co/wcBFjwnrWj",FALSE,0,NA,2017-02-17 19:30:00,TRUE,NA,"832673472207843328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SaTalaiaIbiza",0,FALSE,FALSE,NA,NA
"1158","RT @Hernibs: #single ?If not now with #Valentine around the corner,when will you start getting ready for a soulmate?As seen on TV!https://t…",FALSE,0,NA,2017-02-17 19:29:55,FALSE,NA,"832673451320107008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bardessdmdenton",13,TRUE,FALSE,NA,NA
"1159","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
#SeçimAnketi
#Seçim
#Deprem
.
MEDYA ÖZGÜR MÜ?",FALSE,0,NA,2017-02-17 19:28:55,FALSE,NA,"832673200504868864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",2,TRUE,FALSE,NA,NA
"1160","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
#SeçimAnketi
#Seçim
#Deprem
.
PSIKOLOJIK DURUMUNUZ<U+263A>",FALSE,0,NA,2017-02-17 19:28:49,FALSE,NA,"832673172746964992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",1,TRUE,FALSE,NA,NA
"1161","JKS - Daebak - the moment of #destiny - #Valentine's day message.
https://t.co/RMa1oZ7hq9 https://t.co/0mAT7yVtff",FALSE,0,NA,2017-02-17 19:28:36,FALSE,NA,"832673118372110336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","conscienciamed",0,FALSE,FALSE,NA,NA
"1162","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
#SeçimAnketi
#Seçim
#Deprem
.
HANGISI<U+263A><U+263A>",FALSE,0,NA,2017-02-17 19:28:34,FALSE,NA,"832673111162101762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",2,TRUE,FALSE,NA,NA
"1163","RT @MobiKwik: Surprise your #Valentine with #freemovietickets. Fill in your details here and win movie tickets: https://t.co/N23zQGtTSB #Mo…",FALSE,0,NA,2017-02-17 19:27:55,FALSE,NA,"832672948397826053",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Nbritesh",301,TRUE,FALSE,NA,NA
"1164","RT @Hyperec_HRS: #Competition! You could be our #Valentine and #WIN a £50 Love 2 Shop gift card just tell us a #science fact, RT &amp; follow @…",FALSE,0,NA,2017-02-17 19:27:46,FALSE,NA,"832672909546004482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellaboo1979",631,TRUE,FALSE,NA,NA
"1165","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
.
DEMOKRASIYE NOT VER<U+263A>",FALSE,0,NA,2017-02-17 19:27:32,FALSE,NA,"832672849680691202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",1,TRUE,FALSE,NA,NA
"1166","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
#hayatdedigin
.
EVRIME INANAN VAR MI<U+263A>",FALSE,0,NA,2017-02-17 19:27:27,FALSE,NA,"832672830374371330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",1,TRUE,FALSE,NA,NA
"1167","RT @tweet34_tt: #Evet
#Hayir
#Anket
#Referandum
#14Subat
#SevgililerGünü
#Valentine'sDay
#SeçimAnketi
#Seçim
#Deprem
.
AKP lilere ÖZEL ANKE…",FALSE,0,NA,2017-02-17 19:27:19,FALSE,NA,"832672795750395904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweet34_tt",2,TRUE,FALSE,NA,NA
"1168","RT @NewDeals_C56: #free #win #style #laptops #giveaway #valentine #deals Apple MacBook Pro 15.4<U+2033> Laptop – 500… https://t.co/h69lIPckIs http…",FALSE,0,NA,2017-02-17 19:26:32,FALSE,NA,"832672600178450432",NA,"<a href=""https://therelevent.com"" rel=""nofollow"">wickedawinapp</a>","ivanrebrofff",2,TRUE,FALSE,NA,NA
"1169","RT @JSYorkshire: #Paris #valentine
https://t.co/ttbfaLRReK
#eshopsUK https://t.co/5AJBJl9gpL",FALSE,0,NA,2017-02-17 19:26:05,FALSE,NA,"832672485489332224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bythebeach1214",59,TRUE,FALSE,NA,NA
"1170","RT @Ind_Arya: Desh bhar mein dhoom dhaam se manaya gaya #Valentine ka jashn https://t.co/tkMyHI77UC",FALSE,0,NA,2017-02-17 19:26:02,FALSE,NA,"832672472210157569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovesexforreal",60,TRUE,FALSE,NA,NA
"1171","RT @mirageX5: <U+0E41><U+0E04><U+0E48><U+0E04><U+0E27><U+0E22><U+0E40><U+0E14><U+0E35><U+0E22><U+0E27><U+0E01><U+0E47><U+0E08><U+0E30><U+0E15><U+0E32><U+0E22><U+0E25><U+0E30> <U+0E44><U+0E2D><U+0E48><U+0E2B><U+0E48><U+0E32><U+0E22><U+0E31><U+0E14> 2 <U+0E04><U+0E27><U+0E22> <U+0E23><U+0E49><U+0E2D><U+0E07><U+0E14><U+0E34><U+0E04><U+0E23><U+0E49><U+0E32><U+0E1A>!!#Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine     project#full version on Line only. https://t…",FALSE,0,NA,2017-02-17 19:25:54,FALSE,NA,"832672440744497155",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",1036,TRUE,FALSE,NA,NA
"1172","RT @SunielVShetty: A perfect #valentine is not someone u can live with but someone u can't live without... #happyvalentinesday to all u bea…",FALSE,0,NA,2017-02-17 19:25:54,FALSE,NA,"832672439838478336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilcha90887476",60,TRUE,FALSE,NA,NA
"1173","RT @mirageX5: Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine     project#full version on Line only. https://t.co/COdxBKVY5g",FALSE,0,NA,2017-02-17 19:25:40,FALSE,NA,"832672381462159361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",809,TRUE,FALSE,NA,NA
"1174","RT @CynthiaCooke5: Yes, I did it. I read it, and it was so goooood.
DEADLY SECRETS, LOVING LIES by @cynthiacooke5
#Valentine's sale .99
htt…",FALSE,0,NA,2017-02-17 19:25:28,FALSE,NA,"832672328530014208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emarxbooks",9,TRUE,FALSE,NA,NA
"1175","RT @mirageX5: Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine    project#full version on Line only. https://t.co/y7Eex98HIS",FALSE,0,NA,2017-02-17 19:25:21,FALSE,NA,"832672302370164741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",761,TRUE,FALSE,NA,NA
"1176","RT @mirageX5: Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine   project#full version on Line only. https://t.co/gHOTqxATSj",FALSE,0,NA,2017-02-17 19:25:15,FALSE,NA,"832672274859692033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",786,TRUE,FALSE,NA,NA
"1177","RT @mirageX5: Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine  project#full version on Line only. https://t.co/yuuBvuLQdz",FALSE,0,NA,2017-02-17 19:25:07,FALSE,NA,"832672242018312194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",623,TRUE,FALSE,NA,NA
"1178","RT @mirageX5: Time of Gods<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BE><ed><U+00B6><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>#Valentine project#full version on Line only. https://t.co/GVSC75XhIv",FALSE,0,NA,2017-02-17 19:25:01,FALSE,NA,"832672218068889600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiesiez",733,TRUE,FALSE,NA,NA
"1179","Feeling loved!!! Thank you Jeff, Sophia and Joey. XOXOXOX
Surprise #valentine #grateful https://t.co/obck6LYxy8",FALSE,0,NA,2017-02-17 19:24:57,FALSE,NA,"832672199999946752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","heartsoulstudio",0,FALSE,FALSE,NA,NA
"1180","RT @IoTchannel: Happy #Valentine Day #IoTCommunity! Show your love for our #InternetofThings Community &amp; WIN a @Raspberry_Pi 3! #IoT #IoTSl…",FALSE,0,NA,2017-02-17 19:24:52,FALSE,NA,"832672178604797952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MisseeMoo22",54,TRUE,FALSE,NA,NA
"1181","<U+5A18><U+304C><U+30C1><U+30E7><U+30B3><U+30C1><U+30C3><U+30D7><U+30AF><U+30C3><U+30AD><U+30FC><U+3092><U+4F5C><U+3063><U+305F><U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3><U+3002>
#<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3> #<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3><U+30C7><U+30FC> #Valentine's #Valentine'sday https://t.co/EugSz9cpBA",FALSE,0,NA,2017-02-17 19:24:42,FALSE,NA,"832672136976277504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hoshilongago",0,FALSE,FALSE,NA,NA
"1182","It was a wonderful #Valentine's week snow &amp; all . Thank you for your support everyone! We have big news coming stay… https://t.co/HBazBaEZWc",FALSE,3,NA,2017-02-17 19:24:35,TRUE,NA,"832672107381219328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarringtonHFX",0,FALSE,FALSE,NA,NA
"1183","Happy #Valentine's Day From Conflict And Scotch https://t.co/Gsa94AYljy #divorce #separation #holidays #valentinesday #holiday",FALSE,0,NA,2017-02-17 19:24:02,FALSE,NA,"832671970860752896",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FlaFamilyLaw",0,FALSE,FALSE,NA,NA
